PassengerId,HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported,PassengerId_1,PassengerId_2,IsAlone,Deck,Cabin_num,Side
6786_01,Earth,0,PSO J318.5-22,23.0,0,8.0,173.0,0.0,1052.0,0.0,Jeret Hendrewsons,0,6786,01,1,F,1410,P
6787_01,Earth,0,TRAPPIST-1e,9.0,0,0.0,0.0,0.0,0.0,0.0,Iney Booneid,1,6787,01,0,F,1411,P
6787_02,Earth,0,TRAPPIST-1e,0.0,0,0.0,0.0,0.0,0.0,0.0,Helean Booneid,0,6787,02,0,F,1411,P
6787_03,Earth,0,TRAPPIST-1e,17.0,0,108.0,4.0,1898.0,13.0,0.0,Therta Hurchanney,0,6787,03,0,F,1411,P
6787_04,Earth,1,PSO J318.5-22,42.0,0,0.0,0.0,0.0,0.0,0.0,Cassa Booneid,1,6787,04,0,F,1411,P
6787_05,Earth,1,TRAPPIST-1e,16.0,0,0.0,0.0,0.0,0.0,0.0,Reneen Booneid,1,6787,05,0,F,1411,P
6787_06,Earth,0,55 Cancri e,0.0,0,0.0,0.0,0.0,0.0,0.0,Joelan Booneid,1,6787,06,0,F,1411,P
6787_07,Earth,0,TRAPPIST-1e,26.0,0,113.0,38.0,0.0,0.0,630.0,Vandy Booneid,0,6787,07,0,F,1411,P
6788_01,Earth,0,TRAPPIST-1e,56.0,0,2.0,736.0,0.0,71.0,0.0,Glenna Weberton,0,6788,01,1,G,1103,P
6789_01,Mars,0,55 Cancri e,26.0,0,866.0,0.0,0.0,0.0,0.0,Widous Mone,1,6789,01,1,D,213,P
6792_01,Mars,0,TRAPPIST-1e,41.0,0,145.0,0.0,2383.0,30.0,40.0,Razzle Reate,1,6792,01,1,F,1412,P
6794_01,Mars,0,TRAPPIST-1e,27.0,0,20.0,0.0,1000.0,36.0,0.0,Slig Conie,1,6794,01,1,D,206,S
6796_01,Earth,0,TRAPPIST-1e,31.0,0,470.0,0.0,0.0,182.0,52.0,Arlen Kellyons,0,6796,01,1,G,1104,P
6798_01,Earth,0,TRAPPIST-1e,40.0,0,3.0,0.0,61.0,0.0,742.0,Therly Jacostarks,1,6798,01,1,F,1414,P
6799_01,Europa,1,55 Cancri e,40.0,0,0.0,0.0,0.0,0.0,0.0,Terops Namsheary,1,6799,01,1,C,252,S
6801_01,Europa,0,TRAPPIST-1e,50.0,1,0.0,7293.0,136.0,97.0,440.0,Syrmino Imprank,1,6801,01,1,B,259,S
6802_01,Europa,0,55 Cancri e,42.0,0,1751.0,516.0,0.0,12.0,672.0,Eleb Disteady,0,6802,01,1,A,68,P
6806_01,Earth,0,TRAPPIST-1e,39.0,0,14.0,583.0,310.0,0.0,0.0,Anniey Gallenry,1,6806,01,1,G,1104,S
6808_01,Earth,0,TRAPPIST-1e,27.0,0,0.0,0.0,192.0,38.0,599.0,Yolas Santantines,0,6808,01,1,F,1416,P
6810_01,Mars,1,TRAPPIST-1e,20.0,0,0.0,0.0,0.0,0.0,0.0,Yots Knik,1,6810,01,0,E,450,S
6810_03,Mars,1,TRAPPIST-1e,16.0,0,,0.0,0.0,0.0,0.0,Cings Knik,1,6810,03,0,,,
6810_04,,1,TRAPPIST-1e,36.0,0,0.0,0.0,0.0,0.0,0.0,Shex Knik,1,6810,04,0,E,450,S
6810_05,Mars,1,55 Cancri e,68.0,0,0.0,0.0,0.0,0.0,0.0,Dors Knik,1,6810,05,0,E,450,S
6814_01,Mars,0,55 Cancri e,36.0,0,1339.0,6.0,7810.0,0.0,0.0,Flark Potte,1,6814,01,1,E,451,S
6816_01,Earth,1,55 Cancri e,3.0,0,0.0,0.0,0.0,0.0,0.0,Allyny Ewiseston,0,6816,01,0,G,1108,P
6816_02,Earth,0,TRAPPIST-1e,28.0,0,944.0,0.0,0.0,0.0,75.0,Hilly Ewiseston,0,6816,02,0,G,1108,P
6816_04,Earth,0,TRAPPIST-1e,10.0,0,0.0,0.0,0.0,0.0,0.0,Troyce Ewiseston,1,6816,04,0,G,1108,P
6816_06,Earth,1,TRAPPIST-1e,9.0,0,0.0,0.0,0.0,0.0,0.0,Evey Ewiseston,1,6816,06,0,G,1108,P
6817_01,Earth,0,TRAPPIST-1e,37.0,0,21.0,54.0,5.0,178.0,431.0,Adria Bakericks,0,6817,01,1,F,1304,S
6818_01,Earth,0,TRAPPIST-1e,31.0,0,32.0,2667.0,0.0,0.0,9.0,Bra Midtt,1,6818,01,1,F,1418,P
6820_01,Earth,0,TRAPPIST-1e,31.0,0,,0.0,0.0,1490.0,0.0,Dianie Dickman,0,6820,01,1,F,1419,P
6822_01,Earth,0,TRAPPIST-1e,15.0,0,0.0,532.0,29.0,0.0,163.0,Moniey Bradamss,0,6822,01,1,F,1305,S
6824_01,Earth,0,TRAPPIST-1e,58.0,0,,0.0,0.0,444.0,0.0,Milyla Burker,1,6824,01,1,G,1108,S
6825_01,Mars,1,,30.0,0,0.0,0.0,0.0,0.0,0.0,Peefox Kinad,1,6825,01,0,F,1306,S
6825_02,Mars,0,TRAPPIST-1e,24.0,0,3481.0,0.0,1236.0,2.0,256.0,,0,6825,02,0,F,1306,S
6826_01,Earth,0,TRAPPIST-1e,49.0,0,0.0,69.0,92.0,1600.0,15.0,Elle Harrenoldez,0,6826,01,1,G,1109,S
6827_03,Europa,1,TRAPPIST-1e,50.0,0,0.0,0.0,0.0,0.0,0.0,Zinoces Listive,1,6827,03,0,A,84,S
6827_04,Europa,0,TRAPPIST-1e,12.0,0,0.0,0.0,0.0,0.0,0.0,Alramak Listive,1,6827,04,0,A,84,S
6829_01,Earth,1,TRAPPIST-1e,2.0,0,0.0,0.0,0.0,0.0,0.0,Ine Hubbarrison,1,6829,01,0,G,1109,P
6829_02,Earth,0,TRAPPIST-1e,49.0,0,355.0,449.0,8.0,0.0,0.0,Arllia Hubbarrison,0,6829,02,0,G,1109,P
6829_03,Earth,1,TRAPPIST-1e,32.0,0,0.0,0.0,0.0,0.0,0.0,Enryn Hubbarrison,0,6829,03,0,G,1109,P
6831_01,Earth,1,TRAPPIST-1e,,0,0.0,0.0,0.0,0.0,0.0,Violan Holson,0,6831,01,1,G,1111,P
6832_01,Mars,1,TRAPPIST-1e,33.0,0,0.0,0.0,0.0,0.0,0.0,Quid Wala,1,6832,01,1,F,1421,P
6833_01,Earth,0,,23.0,0,7.0,0.0,0.0,716.0,800.0,Sta Mccarveymon,1,6833,01,1,E,452,S
6834_01,Earth,1,TRAPPIST-1e,23.0,0,0.0,0.0,0.0,0.0,0.0,Sonald Coolez,1,6834,01,1,G,1111,S
6837_01,Mars,1,TRAPPIST-1e,43.0,0,0.0,0.0,0.0,0.0,0.0,Cireal Carté,1,6837,01,1,E,435,P
6839_01,Earth,0,TRAPPIST-1e,36.0,0,1912.0,0.0,0.0,2.0,0.0,Ellena Fryan,0,6839,01,1,F,1307,S
6840_01,Mars,1,TRAPPIST-1e,26.0,0,0.0,0.0,0.0,0.0,0.0,Clow Sake,1,6840,01,1,F,1422,P
6841_01,Mars,1,55 Cancri e,29.0,0,,0.0,0.0,0.0,0.0,Tekris Meate,1,6841,01,1,E,454,S
6843_01,Europa,1,TRAPPIST-1e,21.0,0,0.0,0.0,0.0,0.0,0.0,Acceleb Rimplighty,1,6843,01,0,B,260,S
6844_01,Mars,0,55 Cancri e,23.0,0,71.0,0.0,1376.0,0.0,890.0,Chones Brin,0,6844,01,1,E,455,S
6850_01,Earth,0,TRAPPIST-1e,22.0,0,735.0,138.0,0.0,0.0,0.0,Adamy Wolferton,0,6850,01,0,F,1424,P
6850_03,Earth,0,TRAPPIST-1e,52.0,0,2.0,46.0,800.0,0.0,773.0,Brancy Wolferton,0,6850,03,0,E,436,P
6851_01,Earth,0,TRAPPIST-1e,22.0,0,0.0,752.0,18.0,0.0,18.0,Glorey Bookerson,1,6851,01,1,E,456,S
6857_01,Earth,0,PSO J318.5-22,35.0,0,22.0,0.0,1179.0,0.0,33.0,Jenn Jenson,0,6857,01,1,F,1310,S
6858_01,Europa,1,TRAPPIST-1e,26.0,0,0.0,0.0,0.0,0.0,0.0,Asteron Spandisket,1,6858,01,0,B,229,P
6858_02,Europa,1,TRAPPIST-1e,14.0,0,0.0,0.0,0.0,0.0,0.0,Kabiak Spandisket,1,6858,02,0,B,229,P
6861_01,Earth,1,PSO J318.5-22,15.0,0,0.0,0.0,0.0,0.0,0.0,Iney Lambucketty,1,6861,01,1,G,1114,S
6862_02,Earth,0,TRAPPIST-1e,9.0,0,0.0,0.0,0.0,0.0,0.0,Dianie Mcfaddennon,0,6862,02,0,G,1115,S
6863_01,Earth,0,TRAPPIST-1e,25.0,0,0.0,10.0,909.0,0.0,17.0,Franda Patrichane,0,6863,01,1,F,1311,S
6864_02,Europa,1,55 Cancri e,25.0,0,0.0,0.0,0.0,0.0,0.0,Phamark Scoudelle,1,6864,02,0,A,71,P
6865_01,Europa,0,TRAPPIST-1e,27.0,0,69.0,2878.0,0.0,4232.0,3798.0,Thabih Peducting,0,6865,01,0,D,208,S
6866_01,Europa,0,55 Cancri e,20.0,0,0.0,17958.0,99.0,14.0,57.0,Gork Hetforhaft,1,6866,01,0,C,253,S
6866_02,Europa,0,55 Cancri e,40.0,0,6103.0,7570.0,860.0,13117.0,192.0,Dscha Hetforhaft,0,6866,02,0,C,253,S
6868_01,Earth,0,TRAPPIST-1e,18.0,0,0.0,18.0,73.0,2134.0,25.0,Jerek Brookenson,0,6868,01,1,F,1427,P
6869_01,Earth,0,TRAPPIST-1e,21.0,0,0.0,0.0,901.0,3.0,0.0,Megany Philloway,0,6869,01,1,F,1428,P
6871_01,Earth,0,TRAPPIST-1e,38.0,0,190.0,1.0,616.0,0.0,0.0,Faithy Rickson,1,6871,01,1,G,1116,S
6873_01,Europa,0,55 Cancri e,62.0,0,362.0,1049.0,46.0,104.0,829.0,Mesarix Hervel,1,6873,01,1,A,72,P
6879_01,Earth,1,TRAPPIST-1e,23.0,0,0.0,0.0,0.0,0.0,0.0,Joyces Englence,1,6879,01,1,G,1119,S
6880_01,Mars,0,TRAPPIST-1e,48.0,1,2191.0,0.0,172.0,1.0,0.0,Dunch Mepie,0,6880,01,0,F,1315,S
6880_02,Mars,1,TRAPPIST-1e,27.0,0,0.0,0.0,0.0,0.0,0.0,Gacke Mepie,0,6880,02,0,E,457,S
6882_01,Mars,1,55 Cancri e,32.0,0,0.0,0.0,0.0,0.0,0.0,Rail Dake,1,6882,01,0,F,1430,P
6882_02,Mars,0,TRAPPIST-1e,53.0,0,0.0,0.0,0.0,0.0,0.0,Giamon Dake,0,6882,02,0,E,438,P
6883_01,Earth,0,TRAPPIST-1e,26.0,0,0.0,0.0,1.0,0.0,398.0,Evaned Wolferguson,1,6883,01,1,G,1120,S
6887_01,Earth,0,TRAPPIST-1e,32.0,0,0.0,326.0,31.0,5.0,545.0,Beathy Patrichane,0,6887,01,1,G,1122,S
6889_01,Earth,0,,40.0,0,862.0,0.0,0.0,0.0,59.0,Sallie Santuez,0,6889,01,1,F,1317,S
6891_01,Mars,0,TRAPPIST-1e,27.0,0,725.0,0.0,1660.0,0.0,0.0,Treynx Casty,1,6891,01,1,D,215,P
6892_01,Earth,0,TRAPPIST-1e,28.0,0,0.0,669.0,0.0,1.0,2.0,Cellex Merkins,1,6892,01,1,F,1318,S
6893_01,Europa,1,TRAPPIST-1e,29.0,0,0.0,0.0,0.0,0.0,0.0,Winork Dreamspric,1,6893,01,1,B,261,S
6894_01,Mars,1,TRAPPIST-1e,37.0,0,0.0,0.0,0.0,0.0,0.0,,1,6894,01,0,F,1319,S
6894_02,Mars,0,TRAPPIST-1e,0.0,0,0.0,0.0,0.0,0.0,0.0,Otlios Hacle,1,6894,02,0,F,1319,S
6894_03,Mars,0,TRAPPIST-1e,12.0,0,0.0,0.0,0.0,0.0,0.0,Risps Hacle,1,6894,03,0,F,1319,S
6895_01,Europa,0,TRAPPIST-1e,25.0,0,0.0,4612.0,0.0,2585.0,1919.0,Ainon Conachets,0,6895,01,1,C,220,P
6896_01,Mars,0,TRAPPIST-1e,,0,473.0,0.0,575.0,0.0,0.0,Stote Khake,0,6896,01,0,E,459,S
6896_02,Mars,0,TRAPPIST-1e,3.0,0,0.0,0.0,0.0,0.0,0.0,Goats Khake,1,6896,02,0,F,1320,S
6896_03,Mars,0,TRAPPIST-1e,9.0,0,0.0,0.0,0.0,0.0,0.0,Dies Khake,1,6896,03,0,F,1320,S
6898_01,Europa,0,55 Cancri e,27.0,0,146.0,3786.0,490.0,0.0,18.0,Gemmark Bootious,1,6898,01,1,,,
6899_01,Europa,0,TRAPPIST-1e,59.0,0,0.0,0.0,0.0,0.0,0.0,Anyonon Coweboded,1,6899,01,0,A,73,P
6899_02,Europa,0,TRAPPIST-1e,24.0,0,0.0,0.0,0.0,0.0,0.0,Ruchban Coweboded,0,6899,02,0,A,73,P
6901_01,Mars,0,TRAPPIST-1e,16.0,0,501.0,974.0,1164.0,0.0,0.0,Anch Opie,0,6901,01,1,F,1321,S
6902_01,Europa,1,TRAPPIST-1e,46.0,0,0.0,0.0,0.0,0.0,0.0,Strali Idalpus,1,6902,01,1,D,217,P
6903_01,Earth,0,PSO J318.5-22,25.0,0,0.0,1428.0,0.0,1483.0,0.0,Gabrin Woodwinez,0,6903,01,1,F,1431,P
6905_01,Earth,0,TRAPPIST-1e,39.0,0,130.0,741.0,0.0,0.0,0.0,Vana Acobson,0,6905,01,0,F,1322,S
6905_02,Earth,0,TRAPPIST-1e,15.0,0,0.0,0.0,0.0,938.0,44.0,Lilasa Acobson,0,6905,02,0,E,460,S
6906_01,Mars,0,TRAPPIST-1e,35.0,0,1719.0,4389.0,1015.0,0.0,14.0,Elix Pelte,1,6906,01,0,F,1432,P
6906_02,Mars,0,55 Cancri e,43.0,0,528.0,13.0,1583.0,11.0,0.0,Apies Bun,0,6906,02,0,E,440,P
6906_03,Mars,1,TRAPPIST-1e,7.0,0,0.0,0.0,0.0,0.0,0.0,Sesh Pelte,1,6906,03,0,F,1432,P
6907_01,Earth,1,TRAPPIST-1e,29.0,0,0.0,0.0,0.0,0.0,0.0,Louisa Mcmahoney,1,6907,01,1,G,1117,P
6910_01,Earth,0,TRAPPIST-1e,49.0,0,173.0,0.0,18.0,580.0,1.0,Carry Johnsondez,0,6910,01,1,G,1124,S
6911_01,Mars,0,TRAPPIST-1e,50.0,0,118.0,0.0,1041.0,0.0,0.0,Powhex Sutte,1,6911,01,1,F,1323,S
6912_01,Europa,0,TRAPPIST-1e,40.0,0,0.0,120.0,0.0,2814.0,318.0,Weino Slomed,0,6912,01,1,C,221,P
6913_02,Mars,0,,18.0,0,1988.0,0.0,95.0,0.0,0.0,Cakers Hacle,0,6913,02,0,E,461,S
6915_01,Mars,1,TRAPPIST-1e,29.0,0,0.0,0.0,0.0,0.0,0.0,Chrets Conca,1,6915,01,1,F,1325,S
6917_01,Mars,0,TRAPPIST-1e,56.0,1,995.0,0.0,177.0,0.0,739.0,Proos Horte,0,6917,01,1,F,1433,P
6918_01,Earth,1,PSO J318.5-22,29.0,0,0.0,0.0,0.0,0.0,0.0,Neilda Barris,1,6918,01,1,G,1126,S
6920_01,Earth,0,TRAPPIST-1e,29.0,0,0.0,10.0,0.0,5.0,975.0,Verek Wolferguson,0,6920,01,1,E,462,S
6921_02,Europa,1,55 Cancri e,24.0,0,0.0,0.0,0.0,0.0,0.0,Eleron Fordulgaug,1,6921,02,0,C,255,S
6921_03,Europa,0,TRAPPIST-1e,23.0,0,69.0,6101.0,0.0,0.0,214.0,Grum Stersetery,1,6921,03,0,C,255,S
6921_04,Europa,0,TRAPPIST-1e,28.0,1,0.0,14076.0,0.0,928.0,372.0,Dsch Stersetery,1,6921,04,0,C,255,S
6924_01,Earth,0,TRAPPIST-1e,37.0,0,0.0,0.0,0.0,0.0,0.0,Lilasa Solon,1,6924,01,1,G,1127,S
6925_01,Earth,0,TRAPPIST-1e,26.0,0,0.0,0.0,677.0,1.0,108.0,Juanie Hayerson,0,6925,01,1,G,1120,P
6926_01,,0,TRAPPIST-1e,43.0,0,1944.0,17.0,657.0,0.0,0.0,Smals Birt,1,6926,01,1,F,1435,P
6928_01,Earth,0,TRAPPIST-1e,25.0,0,439.0,0.0,0.0,557.0,0.0,Dont Bookerson,0,6928,01,0,E,463,S
6928_02,Earth,0,TRAPPIST-1e,11.0,0,0.0,0.0,0.0,0.0,0.0,Jodye Bookerson,0,6928,02,0,G,1128,S
6929_01,Earth,0,TRAPPIST-1e,4.0,0,0.0,0.0,0.0,0.0,0.0,Nelly Llovers,1,6929,01,0,G,1122,P
6929_02,Earth,1,TRAPPIST-1e,32.0,0,0.0,0.0,0.0,0.0,0.0,Natha Llovers,1,6929,02,0,G,1122,P
6929_03,Earth,0,TRAPPIST-1e,15.0,0,9.0,776.0,4.0,0.0,2.0,Tricki Llovers,1,6929,03,0,E,441,P
6930_01,Earth,1,TRAPPIST-1e,17.0,0,0.0,0.0,0.0,0.0,0.0,Letta Howayery,1,6930,01,1,G,1129,S
6931_01,Europa,1,55 Cancri e,37.0,0,0.0,0.0,0.0,0.0,0.0,Spurin Amonsmane,1,6931,01,1,C,222,P
6932_01,Earth,0,TRAPPIST-1e,20.0,0,559.0,0.0,83.0,112.0,0.0,Shaele Ewiseston,1,6932,01,1,G,1130,S
6934_01,Mars,0,TRAPPIST-1e,47.0,0,160.0,0.0,1232.0,36.0,0.0,Cats Nutty,1,6934,01,0,F,1436,P
6934_02,Mars,0,55 Cancri e,16.0,0,1228.0,0.0,450.0,446.0,0.0,Bleark Nutty,0,6934,02,0,E,443,P
6937_01,Earth,1,TRAPPIST-1e,8.0,0,0.0,0.0,0.0,0.0,0.0,Robyna Petton,1,6937,01,1,G,1131,S
6943_01,Europa,1,55 Cancri e,57.0,0,0.0,0.0,0.0,0.0,0.0,Mirakis Dynatic,1,6943,01,1,B,262,S
6944_01,Europa,1,TRAPPIST-1e,29.0,0,0.0,0.0,0.0,0.0,0.0,Alzird Gented,1,6944,01,1,C,223,P
6945_01,Europa,1,55 Cancri e,,0,0.0,0.0,0.0,0.0,0.0,Schird Sophaft,1,6945,01,1,B,263,S
6946_01,Earth,0,TRAPPIST-1e,70.0,0,28.0,0.0,0.0,672.0,104.0,Samany Buckson,0,6946,01,1,F,1439,P
6947_01,Europa,1,TRAPPIST-1e,13.0,0,0.0,0.0,0.0,0.0,0.0,Becruxa Coudered,1,6947,01,0,B,264,S
6947_02,Europa,0,TRAPPIST-1e,49.0,0,0.0,1757.0,0.0,797.0,567.0,Cellum Obnoble,1,6947,02,0,B,264,S
6949_01,Earth,0,55 Cancri e,25.0,0,0.0,12.0,851.0,19.0,103.0,Lolas Dillestron,0,6949,01,1,E,464,S
6950_01,Europa,1,55 Cancri e,19.0,0,0.0,0.0,0.0,0.0,0.0,Alurops Pringry,1,6950,01,0,B,265,S
6950_02,Europa,1,55 Cancri e,15.0,0,0.0,0.0,0.0,0.0,0.0,Medib Pringry,1,6950,02,0,B,265,S
6954_02,,0,TRAPPIST-1e,22.0,0,969.0,47.0,23.0,134.0,0.0,Weet Flie,0,6954,02,0,E,445,P
6960_01,Earth,0,PSO J318.5-22,25.0,0,60.0,0.0,0.0,0.0,777.0,Allyn Bonnondry,0,6960,01,1,G,1135,S
6962_01,Earth,0,TRAPPIST-1e,19.0,0,0.0,0.0,0.0,804.0,5.0,Dona Gibbsonton,0,6962,01,1,G,1136,S
6963_01,Mars,0,TRAPPIST-1e,20.0,0,3839.0,57.0,1967.0,4.0,2.0,Soyos Boste,0,6963,01,1,F,1328,S
6964_01,Earth,0,55 Cancri e,35.0,0,0.0,71.0,631.0,0.0,0.0,Lilasa Thonyderson,0,6964,01,1,F,1444,P
6967_01,Europa,0,55 Cancri e,37.0,0,0.0,9965.0,0.0,5697.0,676.0,Winon Oilpfulle,0,6967,01,1,C,256,S
6968_01,Earth,0,TRAPPIST-1e,13.0,0,0.0,114.0,682.0,0.0,7.0,Dandra Yanton,0,6968,01,0,F,1447,P
6970_01,Mars,0,TRAPPIST-1e,65.0,0,3358.0,1.0,12.0,0.0,0.0,Ret Gin,0,6970,01,0,,,
6970_02,Mars,0,,29.0,0,456.0,230.0,363.0,0.0,0.0,Coakey Pread,0,6970,02,0,E,465,S
6971_01,Europa,0,TRAPPIST-1e,0.0,0,0.0,0.0,0.0,0.0,0.0,Alcoran Distured,1,6971,01,0,C,225,P
6971_03,Europa,1,TRAPPIST-1e,19.0,0,0.0,0.0,0.0,0.0,0.0,Alkaida Distured,1,6971,03,0,C,225,P
6971_05,Europa,0,55 Cancri e,28.0,0,0.0,4173.0,0.0,33.0,420.0,Schird Pretive,1,6971,05,0,C,225,P
6971_06,Europa,0,55 Cancri e,28.0,0,0.0,160.0,0.0,1538.0,1426.0,Terfak Distured,0,6971,06,0,C,225,P
6972_01,,0,TRAPPIST-1e,21.0,0,0.0,0.0,0.0,43.0,667.0,Terina Jenson,0,6972,01,1,G,1126,P
6976_01,Earth,0,TRAPPIST-1e,21.0,0,27.0,0.0,782.0,0.0,0.0,Annya Talls,1,6976,01,1,G,1127,P
6977_01,Earth,1,PSO J318.5-22,20.0,0,0.0,0.0,0.0,0.0,0.0,Rankie Burker,1,6977,01,0,G,1137,S
6977_02,Earth,0,TRAPPIST-1e,38.0,0,0.0,806.0,3.0,0.0,0.0,Jeret Burker,1,6977,02,0,G,1137,S
6978_01,Earth,0,55 Cancri e,24.0,0,0.0,893.0,0.0,4.0,8.0,Gwendy Chardsonnon,1,6978,01,1,E,446,P
6981_01,Earth,0,PSO J318.5-22,41.0,0,0.0,0.0,0.0,0.0,628.0,Joanny Cainghannon,0,6981,01,1,F,1332,S
6982_01,Earth,1,TRAPPIST-1e,21.0,0,0.0,0.0,0.0,0.0,0.0,Johna Garnes,1,6982,01,1,G,1128,P
6984_02,Mars,1,TRAPPIST-1e,54.0,0,0.0,0.0,0.0,0.0,0.0,Peefox Hake,1,6984,02,0,F,1450,P
6984_03,Mars,0,TRAPPIST-1e,19.0,0,1962.0,0.0,1.0,641.0,0.0,Cupers Hake,0,6984,03,0,F,1450,P
6985_01,,0,TRAPPIST-1e,32.0,0,0.0,243.0,0.0,0.0,776.0,Erie Barris,0,6985,01,1,G,1138,S
6987_01,Earth,1,TRAPPIST-1e,,0,0.0,0.0,0.0,0.0,0.0,Willey Moongton,1,6987,01,1,G,1139,S
6988_01,Europa,0,TRAPPIST-1e,26.0,0,554.0,1307.0,32.0,93.0,1553.0,Quarkib Obnoftle,0,6988,01,0,C,226,P
6988_02,Europa,0,TRAPPIST-1e,28.0,0,0.0,4340.0,0.0,186.0,0.0,Azharga Obnoftle,1,6988,02,0,C,226,P
6990_01,Earth,0,PSO J318.5-22,21.0,0,1.0,22.0,0.0,649.0,2.0,Lison Franton,0,6990,01,1,,,
6991_01,Europa,0,55 Cancri e,38.0,0,0.0,692.0,0.0,3587.0,0.0,Kabiton Disivering,0,6991,01,0,B,233,P
6991_02,Europa,1,TRAPPIST-1e,43.0,0,0.0,0.0,0.0,0.0,0.0,Spurin Disivering,1,6991,02,0,B,233,P
6992_02,Earth,1,TRAPPIST-1e,25.0,0,0.0,0.0,0.0,0.0,0.0,Lavey Bakerrison,0,6992,02,0,G,1131,P
6992_03,Earth,1,TRAPPIST-1e,27.0,0,0.0,0.0,0.0,0.0,0.0,Murie Bakerrison,1,6992,03,0,G,1131,P
6994_01,Europa,1,TRAPPIST-1e,22.0,0,0.0,0.0,0.0,0.0,0.0,Bellus Obeaded,1,6994,01,0,B,267,S
6994_02,Europa,0,TRAPPIST-1e,20.0,0,0.0,275.0,1690.0,580.0,5499.0,Alwaide Bagetvable,0,6994,02,0,B,267,S
6995_01,Earth,0,55 Cancri e,24.0,0,0.0,58.0,618.0,0.0,41.0,Stany Hamberterry,0,6995,01,1,F,1334,S
6996_01,Earth,0,55 Cancri e,34.0,0,0.0,442.0,175.0,79.0,3.0,Tricki Whitledges,0,6996,01,1,F,1452,P
6997_01,Mars,0,TRAPPIST-1e,42.0,0,1058.0,0.0,0.0,0.0,0.0,Vulark Sfin,0,6997,01,0,D,220,P
6997_02,Mars,0,TRAPPIST-1e,24.0,0,2261.0,0.0,95.0,10.0,0.0,Weet Sfin,0,6997,02,0,F,1453,P
6999_01,Mars,0,TRAPPIST-1e,29.0,0,907.0,0.0,0.0,142.0,0.0,Mites Buth,0,6999,01,1,E,449,P
7001_01,Europa,1,TRAPPIST-1e,31.0,0,0.0,0.0,0.0,0.0,0.0,Majora Guieroolow,1,7001,01,1,D,213,S
7002_01,Earth,0,TRAPPIST-1e,29.0,0,888.0,0.0,1.0,0.0,0.0,Rickie Mickersones,0,7002,01,1,G,1141,S
7004_01,Earth,0,55 Cancri e,14.0,0,,1.0,400.0,297.0,0.0,Karena Woodwardy,0,7004,01,1,F,1337,S
7005_01,Earth,0,55 Cancri e,16.0,0,0.0,17.0,1211.0,0.0,25.0,Card Castron,1,7005,01,1,F,1338,S
7006_01,,1,PSO J318.5-22,16.0,0,0.0,0.0,0.0,0.0,0.0,Tammyl Fuenton,1,7006,01,1,G,1142,S
7007_02,Europa,0,TRAPPIST-1e,,0,0.0,996.0,0.0,726.0,813.0,Fomam Bradissive,0,7007,02,0,E,450,P
7008_01,Earth,0,TRAPPIST-1e,23.0,0,779.0,7.0,9.0,9.0,0.0,Berta Philliames,0,7008,01,1,F,1339,S
7010_01,Earth,0,,16.0,0,418.0,195.0,100.0,88.0,90.0,Naomin Quinnerettt,0,7010,01,0,G,1143,S
7010_02,Earth,0,TRAPPIST-1e,30.0,0,0.0,6.0,0.0,0.0,1435.0,,1,7010,02,0,F,1340,S
7011_01,Earth,0,TRAPPIST-1e,24.0,0,468.0,0.0,163.0,0.0,0.0,Coreee Wagnerray,0,7011,01,1,F,1455,P
7013_01,Earth,1,TRAPPIST-1e,36.0,0,0.0,0.0,0.0,0.0,0.0,Fayene Lardy,1,7013,01,1,G,1144,S
7014_01,Europa,0,55 Cancri e,25.0,0,0.0,3512.0,20.0,24.0,1459.0,Edar Speery,1,7014,01,1,C,257,S
7015_01,Europa,1,TRAPPIST-1e,29.0,0,0.0,0.0,0.0,0.0,0.0,Geons Geadle,1,7015,01,1,C,227,P
7016_01,Earth,1,PSO J318.5-22,21.0,0,0.0,0.0,0.0,0.0,0.0,Sadine Rosalanenn,0,7016,01,1,G,1132,P
7017_01,Earth,1,TRAPPIST-1e,26.0,0,0.0,0.0,0.0,0.0,0.0,Netty Watkinsley,1,7017,01,1,G,1133,P
7018_01,Mars,0,TRAPPIST-1e,30.0,0,0.0,0.0,0.0,0.0,0.0,Set Sturt,0,7018,01,1,E,467,S
7019_01,Earth,0,TRAPPIST-1e,31.0,0,0.0,0.0,717.0,0.0,0.0,Fayen Nasquez,0,7019,01,0,F,1457,P
7019_02,Earth,0,TRAPPIST-1e,20.0,0,0.0,750.0,957.0,0.0,722.0,Kurta Nasquez,0,7019,02,0,F,1457,P
7020_01,Earth,1,TRAPPIST-1e,,0,0.0,0.0,0.0,0.0,0.0,All Buckson,1,7020,01,1,G,1145,S
7021_01,Earth,1,55 Cancri e,33.0,0,0.0,0.0,0.0,0.0,0.0,Loree Lerez,1,7021,01,1,G,1146,S
7022_01,Europa,0,TRAPPIST-1e,35.0,0,0.0,5552.0,6.0,8.0,226.0,Wimps Bleling,1,7022,01,0,D,215,S
7022_02,Europa,0,TRAPPIST-1e,46.0,0,0.0,664.0,0.0,2.0,2177.0,Mesonon Bleling,0,7022,02,0,D,215,S
7025_01,Earth,1,TRAPPIST-1e,63.0,0,0.0,0.0,0.0,0.0,0.0,Des Willangsey,1,7025,01,1,G,1147,S
