PassengerId,HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported,Deck,Cabin_num,Side
6414_01,Earth,0,TRAPPIST-1e,31.0,0,294.0,480.0,31.0,3.0,0.0,Troyra Kellson,1,G,1040,S
6415_01,Mars,1,TRAPPIST-1e,51.0,0,0.0,0.0,0.0,0.0,0.0,Eang Potie,1,F,1225,S
6416_01,Earth,0,TRAPPIST-1e,21.0,0,365.0,52.0,0.0,0.0,288.0,Karard Deckerson,1,,,
6419_01,Earth,0,TRAPPIST-1e,31.0,0,,0.0,873.0,0.0,0.0,Estina Holcompson,1,E,428,S
6421_01,Europa,1,55 Cancri e,28.0,0,0.0,0.0,0.0,0.0,0.0,Azhab Redand,1,C,197,P
6421_02,Europa,0,TRAPPIST-1e,29.0,0,0.0,577.0,0.0,5568.0,432.0,Saxino Redand,0,,,
6422_02,Mars,1,TRAPPIST-1e,11.0,0,0.0,0.0,0.0,0.0,0.0,Oats Panie,1,F,1330,P
6422_04,Mars,0,TRAPPIST-1e,34.0,0,801.0,0.0,246.0,1.0,0.0,Unchre Panie,0,E,408,P
6424_01,Earth,0,TRAPPIST-1e,20.0,0,,0.0,151.0,508.0,0.0,Stelly Hardley,0,F,1331,P
6428_01,Europa,1,55 Cancri e,20.0,0,,0.0,0.0,0.0,0.0,Nesch Pumbody,1,C,198,P
6428_02,Europa,1,TRAPPIST-1e,16.0,0,0.0,0.0,0.0,0.0,0.0,Alphah Pumbody,1,C,198,P
6430_01,Earth,1,TRAPPIST-1e,18.0,0,0.0,0.0,0.0,0.0,0.0,Rancy Byerton,0,G,1037,P
6431_01,Earth,0,55 Cancri e,20.0,0,24.0,56.0,1.0,0.0,468.0,Melara Kramosley,0,F,1334,P
6431_02,Earth,1,PSO J318.5-22,20.0,0,0.0,0.0,0.0,0.0,0.0,Timyra Kramosley,1,G,1038,P
6431_03,Earth,0,55 Cancri e,27.0,0,30.0,0.0,763.0,0.0,57.0,Adriet Kramosley,0,G,1038,P
6432_01,Europa,0,55 Cancri e,55.0,0,114.0,222.0,0.0,2575.0,2919.0,Asch Stradick,0,D,202,P
6433_01,Mars,0,55 Cancri e,53.0,0,83.0,0.0,1590.0,60.0,0.0,Permit Prité,1,D,193,S
6433_02,Mars,1,TRAPPIST-1e,37.0,0,0.0,0.0,0.0,0.0,0.0,,1,D,193,S
6434_01,Earth,1,PSO J318.5-22,55.0,0,0.0,0.0,0.0,0.0,0.0,,1,G,1039,P
6437_01,Earth,0,55 Cancri e,24.0,0,14.0,0.0,1.0,528.0,109.0,Loree Drakeekss,1,F,1228,S
6442_01,Earth,0,TRAPPIST-1e,17.0,0,0.0,0.0,0.0,1806.0,0.0,Camiet Gainebergan,0,G,1045,S
6443_01,Earth,0,TRAPPIST-1e,39.0,0,0.0,0.0,710.0,56.0,1.0,Rence Patrichane,1,G,1046,S
6443_02,Earth,1,55 Cancri e,5.0,0,0.0,0.0,0.0,0.0,0.0,Shanie Cartyernan,1,G,1046,S
6443_03,Earth,0,TRAPPIST-1e,10.0,0,0.0,0.0,0.0,0.0,0.0,Rone Cartyernan,1,G,1046,S
6443_04,Earth,1,TRAPPIST-1e,1.0,0,0.0,0.0,0.0,0.0,0.0,Allene Cartyernan,1,G,1046,S
6443_05,Earth,0,TRAPPIST-1e,16.0,0,45.0,0.0,622.0,0.0,564.0,Kimena Cartyernan,0,F,1229,S
6443_06,Earth,0,TRAPPIST-1e,51.0,0,0.0,10.0,388.0,1380.0,0.0,Denny Cartyernan,0,G,1046,S
6443_07,Earth,1,TRAPPIST-1e,5.0,0,0.0,0.0,0.0,0.0,0.0,Everly Cochrisons,1,G,1046,S
6444_02,Earth,1,TRAPPIST-1e,0.0,0,0.0,0.0,0.0,0.0,0.0,Elicey Domington,1,G,1041,P
6446_03,Earth,1,TRAPPIST-1e,1.0,0,0.0,0.0,0.0,0.0,0.0,Willip Yatters,1,G,1047,S
6447_01,Earth,1,PSO J318.5-22,38.0,0,0.0,0.0,0.0,0.0,0.0,,1,G,1043,P
6448_01,Earth,0,TRAPPIST-1e,40.0,0,0.0,0.0,433.0,343.0,0.0,Terek Villenson,0,F,1230,S
6449_01,Mars,0,TRAPPIST-1e,18.0,0,0.0,0.0,0.0,0.0,0.0,Gous Empie,0,E,430,S
6449_02,Mars,0,TRAPPIST-1e,36.0,0,636.0,0.0,168.0,1795.0,0.0,Squars Empie,0,F,1231,S
6450_02,Europa,1,55 Cancri e,42.0,0,0.0,0.0,0.0,0.0,0.0,Altaira Unative,1,C,200,P
6451_01,Mars,0,,37.0,0,610.0,0.0,410.0,148.0,14.0,Carkes Panad,0,,,
6452_01,Earth,0,TRAPPIST-1e,24.0,0,0.0,854.0,11.0,0.0,0.0,,1,F,1336,P
6452_02,Earth,0,TRAPPIST-1e,12.0,0,,0.0,0.0,0.0,0.0,Iree Woodwardy,1,G,1044,P
6452_03,Earth,1,TRAPPIST-1e,2.0,0,0.0,0.0,0.0,0.0,0.0,Racyle Woodwardy,1,G,1044,P
6453_01,Earth,0,PSO J318.5-22,28.0,0,0.0,7.0,17.0,0.0,1724.0,Bel Harmontry,0,G,1045,P
6454_01,Earth,1,TRAPPIST-1e,44.0,0,0.0,0.0,0.0,0.0,0.0,Tin Byerton,1,G,1046,P
6455_01,Europa,0,TRAPPIST-1e,26.0,0,0.0,3818.0,0.0,1877.0,136.0,Alrak Unative,0,D,203,P
6457_01,Earth,0,55 Cancri e,28.0,0,,728.0,0.0,0.0,82.0,Veroy Morrows,1,F,1337,P
6458_01,Mars,0,TRAPPIST-1e,14.0,0,0.0,0.0,0.0,0.0,0.0,Whead Swin,0,E,431,S
6461_01,Earth,0,TRAPPIST-1e,28.0,0,0.0,602.0,0.0,115.0,0.0,Henrie Moodmandez,1,F,1232,S
6462_01,Mars,1,TRAPPIST-1e,27.0,0,0.0,0.0,0.0,0.0,0.0,,1,F,1233,S
6462_02,Mars,0,TRAPPIST-1e,21.0,0,899.0,1.0,1686.0,13.0,0.0,Gibers Cure,1,F,1233,S
6463_01,Earth,0,TRAPPIST-1e,24.0,0,1256.0,2.0,8.0,1530.0,0.0,Guadae Jacobbinson,0,F,1234,S
6464_01,Earth,0,PSO J318.5-22,18.0,0,22.0,0.0,20.0,596.0,5.0,Arllia Ellahan,0,F,1338,P
6468_01,Mars,1,TRAPPIST-1e,24.0,0,0.0,0.0,0.0,0.0,0.0,Snich Crité,1,F,1339,P
6468_02,Mars,1,TRAPPIST-1e,8.0,0,0.0,0.0,0.0,0.0,0.0,Guans Crité,1,F,1339,P
6468_03,Mars,1,TRAPPIST-1e,36.0,0,0.0,0.0,0.0,0.0,0.0,Elfs Crité,0,E,411,P
6468_04,Mars,0,TRAPPIST-1e,32.0,1,1179.0,0.0,4.0,0.0,0.0,Unchal Crité,0,D,204,P
6472_01,Europa,1,TRAPPIST-1e,21.0,0,0.0,0.0,0.0,0.0,0.0,Mahamak Steary,1,B,250,S
6473_01,Mars,1,TRAPPIST-1e,20.0,0,0.0,0.0,0.0,0.0,0.0,Koat Chpie,1,F,1236,S
6475_01,Mars,1,TRAPPIST-1e,35.0,0,0.0,0.0,0.0,0.0,0.0,Luse Ses,1,F,1340,P
6477_01,Europa,0,55 Cancri e,23.0,0,0.0,44.0,0.0,3452.0,83.0,Tabih Witeronfus,0,D,196,S
6477_02,Europa,0,55 Cancri e,17.0,0,0.0,311.0,6.0,4236.0,557.0,Ranan Witeronfus,0,D,196,S
6480_01,Earth,0,TRAPPIST-1e,27.0,0,352.0,14.0,1.0,407.0,15.0,Jimmya Dotsondez,0,E,433,S
6481_01,Earth,0,TRAPPIST-1e,22.0,0,89.0,0.0,795.0,0.0,3.0,Jayne Bulliamoses,1,G,1052,S
6482_01,Mars,0,55 Cancri e,26.0,0,414.0,239.0,681.0,352.0,0.0,Chtios Letie,0,F,1237,S
6482_02,Mars,1,TRAPPIST-1e,1.0,0,0.0,0.0,0.0,0.0,0.0,Dow Letie,1,F,1237,S
6482_03,Mars,1,TRAPPIST-1e,7.0,0,0.0,0.0,0.0,0.0,0.0,Nutch Letie,1,F,1237,S
6485_01,Earth,0,55 Cancri e,78.0,0,0.0,213.0,202.0,288.0,0.0,Regory Haydenzier,1,F,1238,S
6485_02,Earth,0,TRAPPIST-1e,24.0,0,0.0,0.0,53.0,652.0,0.0,Benry Haydenzier,1,G,1053,S
6487_01,Earth,0,TRAPPIST-1e,26.0,0,0.0,0.0,0.0,22.0,1030.0,Marlie Solon,0,F,1343,P
6488_01,Europa,0,TRAPPIST-1e,50.0,0,0.0,1663.0,336.0,1855.0,4.0,Propsh Ingwhed,0,A,79,S
6489_01,Earth,1,TRAPPIST-1e,16.0,0,0.0,0.0,0.0,0.0,0.0,Elsane Balley,0,G,1049,P
6490_01,Europa,1,55 Cancri e,57.0,0,0.0,0.0,0.0,0.0,0.0,Errairk Ineded,1,C,201,P
6490_02,Europa,0,55 Cancri e,29.0,0,0.0,889.0,0.0,4921.0,290.0,Phecca Ineded,0,C,201,P
6490_03,Europa,0,55 Cancri e,27.0,0,0.0,6924.0,849.0,149.0,1166.0,Tabiton Ightive,1,C,201,P
6493_01,Earth,1,PSO J318.5-22,18.0,0,0.0,0.0,0.0,0.0,0.0,Terald Dillips,1,G,1050,P
6494_01,Mars,0,TRAPPIST-1e,38.0,0,1192.0,5.0,1864.0,4287.0,0.0,Oafron Mushe,0,F,1344,P
6500_01,Earth,0,TRAPPIST-1e,32.0,0,1.0,0.0,0.0,1.0,785.0,Jennya Ingston,0,E,413,P
6501_01,Earth,0,TRAPPIST-1e,21.0,0,0.0,31.0,2076.0,77.0,0.0,Candra Weberts,1,F,1240,S
6503_01,Earth,0,TRAPPIST-1e,27.0,0,0.0,1.0,20.0,0.0,1363.0,Billia Mcfarley,0,F,1347,P
6508_01,Earth,0,PSO J318.5-22,32.0,0,397.0,0.0,7.0,182.0,5.0,Tonyn Braymon,0,F,1242,S
6509_01,Earth,0,PSO J318.5-22,23.0,0,601.0,0.0,113.0,0.0,39.0,Belix Adavisons,1,F,1243,S
6510_01,Europa,0,TRAPPIST-1e,29.0,0,0.0,6.0,0.0,0.0,5531.0,Sabiton Tairbatic,0,D,205,P
6511_01,Earth,0,TRAPPIST-1e,22.0,0,151.0,6.0,26.0,0.0,533.0,Katen Gainney,0,F,1348,P
6511_02,Earth,1,TRAPPIST-1e,31.0,0,0.0,0.0,0.0,0.0,0.0,Trick Gainney,0,G,1055,P
6511_03,Earth,1,55 Cancri e,0.0,0,0.0,0.0,0.0,0.0,0.0,Thelix Gainney,1,G,1055,P
6512_01,Europa,0,TRAPPIST-1e,2.0,0,0.0,0.0,0.0,0.0,0.0,Mediton Oillepint,1,A,80,S
6512_02,,1,TRAPPIST-1e,,0,0.0,0.0,0.0,0.0,0.0,Photons Drivery,1,A,80,S
6512_03,Europa,0,TRAPPIST-1e,28.0,0,0.0,3527.0,1.0,2929.0,2236.0,Hekaton Goortedant,0,A,80,S
6514_01,Europa,0,55 Cancri e,28.0,1,19.0,22.0,2974.0,3603.0,158.0,Preo Openduave,0,B,251,S
6514_02,Europa,0,TRAPPIST-1e,42.0,0,0.0,6244.0,0.0,10912.0,4.0,Gravior Stersetery,0,B,251,S
6517_01,Earth,0,PSO J318.5-22,32.0,0,388.0,0.0,0.0,439.0,0.0,Warry Bertiz,0,F,1350,P
6523_01,Earth,1,PSO J318.5-22,20.0,0,0.0,0.0,0.0,0.0,0.0,Derine Bardina,1,F,1246,S
6525_01,Earth,0,TRAPPIST-1e,21.0,0,0.0,20.0,1540.0,80.0,512.0,Neila Cardners,0,F,1248,S
6525_03,Earth,1,TRAPPIST-1e,16.0,0,0.0,0.0,0.0,0.0,0.0,Raceky Cardners,1,G,1061,S
6526_02,Earth,0,55 Cancri e,12.0,0,0.0,0.0,0.0,0.0,0.0,Robina Larks,0,G,1056,P
6529_01,Earth,1,PSO J318.5-22,21.0,0,0.0,0.0,0.0,0.0,0.0,Davis Williotters,1,G,1063,S
6530_01,Mars,0,TRAPPIST-1e,31.0,0,127.0,76.0,976.0,118.0,0.0,Neysma Bun,0,E,436,S
6531_01,Earth,1,55 Cancri e,18.0,0,0.0,0.0,0.0,0.0,0.0,Rena Hineyley,1,G,1064,S
6540_01,Earth,0,TRAPPIST-1e,13.0,0,0.0,671.0,0.0,8.0,0.0,Fany Cleminglas,1,G,1059,P
6541_01,Earth,0,TRAPPIST-1e,21.0,0,0.0,717.0,0.0,0.0,0.0,Monah Lowelliott,0,F,1356,P
6544_01,Europa,0,TRAPPIST-1e,37.0,0,0.0,4616.0,339.0,2008.0,175.0,Taura Pumpeshaft,1,C,243,S
6545_01,Earth,0,TRAPPIST-1e,,0,0.0,1362.0,0.0,1267.0,0.0,Bony Shieldson,1,F,1250,S
6546_01,Earth,0,TRAPPIST-1e,34.0,0,228.0,0.0,150.0,15.0,1.0,Bretty Pottonalden,0,G,1060,P
6547_01,Mars,0,55 Cancri e,21.0,0,861.0,0.0,310.0,0.0,0.0,Ale Pert,0,F,1358,P
6548_01,Earth,0,TRAPPIST-1e,38.0,0,395.0,1035.0,0.0,0.0,4.0,Stanya Kellyons,1,G,1065,S
6549_01,Mars,0,TRAPPIST-1e,31.0,0,1979.0,0.0,2.0,112.0,0.0,Eclass Flate,0,F,1251,S
6549_02,Mars,0,TRAPPIST-1e,61.0,0,1143.0,0.0,580.0,0.0,0.0,Llat Flate,0,D,198,S
6553_01,Earth,0,PSO J318.5-22,39.0,0,0.0,0.0,0.0,0.0,744.0,Bel Phillis,0,F,1360,P
6556_01,Mars,1,TRAPPIST-1e,29.0,0,0.0,0.0,0.0,0.0,0.0,Nes Gine,1,F,1362,P
6557_01,Europa,0,55 Cancri e,38.0,0,0.0,201.0,0.0,1308.0,4085.0,Batares Airdring,0,E,417,P
6558_01,Earth,0,TRAPPIST-1e,31.0,0,3.0,0.0,0.0,747.0,43.0,Philda Cleminglas,1,F,1363,P
6560_01,Earth,0,TRAPPIST-1e,41.0,0,699.0,0.0,0.0,2.0,31.0,Rhonya Reynoldez,1,F,1253,S
6561_01,Europa,0,TRAPPIST-1e,29.0,0,19.0,4900.0,6.0,6324.0,2056.0,Aldeba Ainserfle,0,B,253,S
6561_02,,0,TRAPPIST-1e,25.0,0,0.0,0.0,0.0,0.0,0.0,Zavior Ainserfle,1,B,253,S
6562_01,Earth,0,TRAPPIST-1e,27.0,0,0.0,0.0,23.0,30.0,815.0,Beathy Stephendsey,0,F,1364,P
6563_01,Earth,0,TRAPPIST-1e,21.0,0,0.0,0.0,845.0,4.0,470.0,Stenny Gainney,1,F,1254,S
6563_02,Earth,0,TRAPPIST-1e,30.0,0,0.0,123.0,0.0,1.0,784.0,Juanna Gainney,0,G,1067,S
6565_01,Mars,0,TRAPPIST-1e,40.0,0,2081.0,1.0,0.0,0.0,25.0,Lakes Emead,0,E,437,S
6565_02,Mars,0,TRAPPIST-1e,59.0,0,126.0,0.0,127.0,11.0,1393.0,Wors Emead,0,F,1255,S
6567_01,Earth,1,TRAPPIST-1e,35.0,0,0.0,0.0,0.0,0.0,0.0,Maryne Buchansen,0,G,1063,P
6567_02,Earth,0,TRAPPIST-1e,41.0,0,18.0,0.0,35.0,0.0,845.0,Guadae Buchansen,0,F,1365,P
6569_01,Earth,1,55 Cancri e,58.0,0,0.0,0.0,0.0,0.0,0.0,Loisey Slatessen,1,G,1064,P
6570_01,Earth,0,TRAPPIST-1e,27.0,0,0.0,0.0,0.0,908.0,0.0,Shard Brightez,0,G,1068,S
6572_01,Earth,0,TRAPPIST-1e,24.0,0,0.0,4.0,336.0,304.0,0.0,Geney Rothewson,0,F,1256,S
6573_01,Earth,0,TRAPPIST-1e,50.0,0,0.0,896.0,1.0,0.0,5.0,Emilla Mosepherry,1,F,1257,S
6574_01,Europa,0,TRAPPIST-1e,22.0,0,0.0,335.0,0.0,818.0,3014.0,Nasliak Covetive,0,A,65,P
6578_01,Mars,1,TRAPPIST-1e,26.0,0,0.0,0.0,0.0,0.0,0.0,Weres Chcak,0,E,438,S
6580_01,Earth,0,TRAPPIST-1e,56.0,0,0.0,605.0,0.0,179.0,0.0,Benry Peterstarks,0,G,1066,P
6583_01,Europa,0,TRAPPIST-1e,13.0,0,0.0,100.0,12253.0,6.0,80.0,Charda Sunlove,1,B,254,S
6583_02,Europa,0,55 Cancri e,53.0,0,0.0,2606.0,0.0,1170.0,0.0,Zinon Asivetfuel,1,B,254,S
6585_01,Earth,1,TRAPPIST-1e,21.0,0,0.0,0.0,0.0,0.0,0.0,Becca Hornettoney,1,G,1071,S
6585_02,Earth,0,TRAPPIST-1e,18.0,0,289.0,1809.0,3.0,2.0,2.0,Raque Hornettoney,1,F,1260,S
6588_01,Earth,0,TRAPPIST-1e,38.0,0,115.0,125.0,0.0,202.0,0.0,Denne Moodsey,1,G,1073,S
6588_02,Earth,1,TRAPPIST-1e,20.0,0,0.0,0.0,0.0,0.0,0.0,Annon Moodsey,1,G,1073,S
6591_01,Earth,0,TRAPPIST-1e,47.0,0,285.0,600.0,3.0,0.0,640.0,Willy Mcfarleys,0,F,1261,S
6592_01,Mars,1,TRAPPIST-1e,21.0,0,0.0,0.0,0.0,0.0,0.0,Ranutz Meate,1,F,1262,S
6593_02,Earth,0,TRAPPIST-1e,26.0,0,0.0,666.0,0.0,0.0,58.0,Scotty Matts,0,F,1370,P
6595_01,Earth,0,TRAPPIST-1e,35.0,0,102.0,780.0,6.0,0.0,0.0,Tyle Simstravery,1,G,1074,S
6598_01,Mars,1,TRAPPIST-1e,35.0,0,0.0,0.0,0.0,0.0,0.0,Panter Mepie,1,F,1263,S
6601_01,Earth,0,TRAPPIST-1e,24.0,0,2.0,0.0,0.0,52.0,638.0,Debora Farrez,0,F,1372,P
6602_01,Earth,0,TRAPPIST-1e,62.0,0,94.0,267.0,2341.0,94.0,0.0,Davis Cookson,1,F,1265,S
6603_01,Mars,0,TRAPPIST-1e,25.0,0,68.0,0.0,3700.0,0.0,0.0,Beres Conca,1,D,208,P
6604_01,Europa,1,55 Cancri e,42.0,0,0.0,0.0,0.0,0.0,0.0,Coxaron Unsive,1,C,205,P
6606_01,Earth,0,PSO J318.5-22,25.0,0,166.0,0.0,520.0,0.0,0.0,Regana Kellyons,0,F,1266,S
6608_01,Earth,0,TRAPPIST-1e,21.0,0,588.0,0.0,17.0,0.0,1548.0,Brada Rochaserry,0,F,1374,P
6609_01,Mars,1,TRAPPIST-1e,17.0,0,0.0,0.0,0.0,0.0,0.0,,0,E,420,P
6611_01,Earth,0,55 Cancri e,41.0,0,635.0,0.0,7.0,0.0,0.0,Breney Philloway,1,E,421,P
6611_02,Earth,1,TRAPPIST-1e,50.0,0,0.0,0.0,0.0,0.0,0.0,Briany Philloway,0,G,1069,P
6611_03,Earth,0,PSO J318.5-22,20.0,0,0.0,90.0,561.0,2.0,0.0,Nelley Philloway,1,F,1375,P
6614_01,Mars,1,TRAPPIST-1e,29.0,0,0.0,0.0,0.0,0.0,0.0,Naffsh Katte,1,F,1268,S
6616_01,Earth,0,TRAPPIST-1e,20.0,0,2532.0,1.0,0.0,59.0,10.0,Janita Webstephrey,1,F,1377,P
6618_01,Europa,0,TRAPPIST-1e,35.0,0,345.0,4514.0,0.0,0.0,421.0,Alsha Geneltic,1,C,246,S
6620_01,Earth,0,PSO J318.5-22,22.0,0,0.0,115.0,273.0,0.0,218.0,Allie Smalls,1,G,1079,S
6622_01,Earth,0,55 Cancri e,54.0,0,752.0,0.0,44.0,14.0,0.0,Coreen Lynnerett,0,G,1070,P
6622_02,Earth,1,TRAPPIST-1e,15.0,0,0.0,0.0,0.0,0.0,0.0,Gwendy Lynnerett,1,G,1070,P
6623_01,,1,55 Cancri e,38.0,0,,0.0,0.0,0.0,0.0,Saxinon Geraing,1,B,218,P
6624_01,Earth,0,TRAPPIST-1e,44.0,0,1175.0,0.0,13.0,642.0,498.0,Oraryn Prickmantes,0,G,1071,P
6625_01,Earth,1,PSO J318.5-22,34.0,0,0.0,0.0,0.0,0.0,0.0,Derina Garden,1,G,1072,P
6625_02,Earth,0,55 Cancri e,15.0,0,3.0,854.0,23.0,0.0,0.0,Hughy Garden,0,F,1379,P
6628_01,Earth,0,TRAPPIST-1e,29.0,0,0.0,0.0,272.0,394.0,50.0,,0,F,1381,P
6630_01,Earth,0,TRAPPIST-1e,19.0,0,0.0,1044.0,0.0,2.0,4.0,Valex Singlents,1,F,1270,S
6631_01,Europa,0,TRAPPIST-1e,27.0,0,0.0,1891.0,0.0,2167.0,0.0,Etamino Suasharic,0,C,208,P
6633_01,Europa,0,TRAPPIST-1e,26.0,0,0.0,0.0,0.0,0.0,0.0,Nunkib Motive,1,B,255,S
6634_01,Europa,1,55 Cancri e,46.0,0,0.0,0.0,0.0,0.0,0.0,Gorabih Dischod,1,B,219,P
6635_01,Europa,0,TRAPPIST-1e,17.0,0,0.0,1339.0,26.0,244.0,15.0,Giebara Entratable,0,C,209,P
6635_02,Europa,0,55 Cancri e,45.0,0,0.0,313.0,1791.0,414.0,1675.0,Nusakab Entratable,0,C,209,P
6638_01,Earth,1,TRAPPIST-1e,29.0,0,0.0,0.0,0.0,0.0,0.0,Scotty Hurchez,0,G,1074,P
6639_01,Earth,1,PSO J318.5-22,18.0,0,0.0,0.0,0.0,0.0,0.0,Nelsie Strony,1,G,1075,P
6641_01,Europa,1,TRAPPIST-1e,26.0,0,0.0,0.0,0.0,0.0,0.0,Algork Diateous,1,C,247,S
6641_02,Europa,1,55 Cancri e,39.0,0,0.0,0.0,0.0,0.0,0.0,Coxak Diateous,1,C,247,S
6643_01,Earth,0,TRAPPIST-1e,20.0,0,0.0,6.0,24.0,0.0,672.0,Hughy Foxter,0,F,1272,S
6646_01,Earth,1,TRAPPIST-1e,47.0,0,0.0,0.0,0.0,0.0,0.0,Eduard Campson,1,G,1084,S
6647_01,Earth,0,PSO J318.5-22,29.0,0,2.0,3.0,1501.0,26.0,0.0,Coreen Hermane,1,F,1273,S
6650_01,Earth,0,TRAPPIST-1e,48.0,0,12.0,0.0,0.0,0.0,796.0,Joelan Beasleyes,0,G,1077,P
6652_01,Earth,0,PSO J318.5-22,39.0,0,0.0,69.0,29.0,424.0,18.0,Amyra Hersons,0,,,
6654_02,Earth,1,55 Cancri e,12.0,0,0.0,0.0,0.0,0.0,0.0,,1,G,1086,S
6656_01,Europa,1,TRAPPIST-1e,34.0,0,0.0,0.0,0.0,0.0,0.0,Naviton Suarging,1,B,221,P
6660_01,Earth,0,TRAPPIST-1e,47.0,0,590.0,0.0,47.0,3.0,53.0,Debora Horndley,0,F,1384,P
6662_01,Earth,0,TRAPPIST-1e,0.0,0,0.0,0.0,0.0,0.0,0.0,Coryl Whitez,0,G,1087,S
6662_03,Earth,1,55 Cancri e,0.0,0,0.0,0.0,0.0,0.0,0.0,Tonnie Blange,1,G,1087,S
6663_01,Earth,0,TRAPPIST-1e,20.0,0,402.0,25.0,9.0,373.0,0.0,Almara Hickerson,0,G,1079,P
6665_04,Europa,0,55 Cancri e,35.0,0,0.0,2504.0,0.0,0.0,5496.0,Saiphda Disivering,0,B,222,P
6667_01,Europa,1,TRAPPIST-1e,48.0,0,0.0,0.0,0.0,0.0,0.0,Avijava Cisorter,1,C,248,S
6668_02,Earth,0,TRAPPIST-1e,27.0,0,17.0,65.0,74.0,1548.0,18.0,Craine Walston,0,G,1089,S
6670_01,Earth,0,TRAPPIST-1e,37.0,0,864.0,35.0,0.0,0.0,0.0,Nancey Burchard,0,F,1278,S
6671_01,Mars,1,TRAPPIST-1e,35.0,0,0.0,0.0,0.0,0.0,0.0,Docks Mare,1,F,1279,S
6671_03,Mars,0,55 Cancri e,14.0,0,1880.0,0.0,15.0,0.0,0.0,Salros Mare,0,E,440,S
6672_02,Mars,0,55 Cancri e,4.0,0,0.0,0.0,0.0,0.0,0.0,Panbug Deva,1,F,1387,P
6672_03,Mars,0,PSO J318.5-22,30.0,0,77.0,71.0,1147.0,0.0,0.0,Sweal Deva,0,E,424,P
6672_04,Mars,1,TRAPPIST-1e,11.0,0,0.0,0.0,0.0,0.0,0.0,Coass Deva,1,F,1387,P
6673_01,Earth,0,TRAPPIST-1e,45.0,0,1595.0,0.0,0.0,0.0,13.0,Sonnie Phillis,0,E,425,P
6674_01,Europa,0,TRAPPIST-1e,29.0,0,0.0,841.0,0.0,1733.0,11.0,Wezna Swirring,0,E,426,P
6674_02,Europa,1,TRAPPIST-1e,32.0,0,,0.0,0.0,0.0,0.0,Meron Slowatic,1,E,426,P
6674_03,Europa,0,55 Cancri e,15.0,0,0.0,0.0,0.0,0.0,0.0,Sheratz Slowatic,1,E,426,P
6674_04,Europa,1,TRAPPIST-1e,25.0,0,0.0,0.0,0.0,0.0,0.0,Acruxon Swirring,1,E,426,P
6674_05,Europa,0,TRAPPIST-1e,25.0,0,0.0,4.0,0.0,1525.0,475.0,Jihda Swirring,0,E,426,P
6675_02,Earth,0,PSO J318.5-22,24.0,0,61.0,0.0,0.0,0.0,1495.0,,0,E,427,P
6676_01,Europa,1,TRAPPIST-1e,35.0,0,0.0,0.0,0.0,0.0,0.0,Errak Ourcul,1,D,200,S
6680_01,Earth,0,TRAPPIST-1e,36.0,0,,361.0,512.0,34.0,0.0,Letta Puckley,1,G,1082,P
6681_01,Earth,0,55 Cancri e,22.0,0,0.0,833.0,381.0,0.0,12.0,Belly Lerez,1,F,1280,S
6683_01,Earth,1,PSO J318.5-22,32.0,0,0.0,0.0,0.0,0.0,0.0,Patsyn Coolerson,1,G,1083,P
6684_01,Europa,0,TRAPPIST-1e,57.0,0,0.0,218.0,0.0,8522.0,0.0,Geons Exhaft,0,C,210,P
6684_02,Europa,0,TRAPPIST-1e,30.0,0,0.0,0.0,335.0,143.0,764.0,Ziba Exhaft,1,C,210,P
6684_03,Europa,0,TRAPPIST-1e,46.0,0,0.0,370.0,0.0,2395.0,1638.0,Duhrkab Exhaft,0,C,210,P
6691_01,Earth,0,TRAPPIST-1e,28.0,0,62.0,202.0,542.0,0.0,0.0,Pamont Schwardson,1,F,1390,P
6693_01,Earth,0,TRAPPIST-1e,55.0,0,0.0,0.0,719.0,274.0,0.0,Cinda Cleman,0,E,428,P
6697_01,Earth,0,,20.0,0,0.0,1.0,34.0,0.0,774.0,Mariel Irwines,0,G,1085,P
6698_01,Earth,0,PSO J318.5-22,31.0,0,239.0,321.0,0.0,0.0,124.0,Julion Hayersents,0,F,1393,P
6699_01,Mars,0,TRAPPIST-1e,13.0,0,0.0,0.0,0.0,0.0,0.0,Powhex Paie,0,E,429,P
6702_01,Earth,1,TRAPPIST-1e,50.0,0,0.0,0.0,0.0,0.0,0.0,Dell Carverson,1,G,1087,P
6706_02,Europa,1,TRAPPIST-1e,25.0,0,0.0,0.0,0.0,0.0,0.0,Arix Dishocatal,1,B,224,P
6707_01,Earth,1,TRAPPIST-1e,46.0,0,0.0,0.0,0.0,0.0,0.0,Scotte Thomason,1,G,1091,S
6708_01,Europa,0,TRAPPIST-1e,0.0,0,0.0,0.0,0.0,0.0,0.0,Muonons Sysilstict,1,A,67,P
6708_02,Europa,0,TRAPPIST-1e,2.0,0,0.0,0.0,0.0,0.0,0.0,,1,A,67,P
6708_03,Europa,0,TRAPPIST-1e,36.0,0,994.0,526.0,0.0,7.0,1279.0,Furuson Sysilstict,0,A,67,P
6708_05,Europa,1,55 Cancri e,35.0,0,0.0,0.0,0.0,0.0,0.0,Ashird Sysilstict,1,A,67,P
6708_06,Europa,1,55 Cancri e,41.0,1,0.0,0.0,0.0,0.0,0.0,Shamak Sysilstict,1,A,67,P
